User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR08382,SES08382,Purchase,2025-10-29 23:16:53,Mobile,West,Organic,Beauty,692.16,No
USR08383,SES08383,Browse,2025-10-08 12:23:40,Mobile,West,Google Ads,Sports,0.0,Yes
USR08383,SES08383,Add to Cart,2025-10-08 12:28:40,Tablet,East,Social Media,Sports,0.0,Yes
USR08383,SES08383,Checkout,2025-10-08 12:30:40,Tablet,South,Google Ads,Beauty,0.0,Yes
USR08384,SES08384,Browse,2025-10-11 20:09:03,Tablet,East,Organic,Sports,0.0,Yes
USR08384,SES08384,Add to Cart,2025-10-11 20:13:03,Desktop,West,Google Ads,Home,0.0,Yes
USR08385,SES08385,Browse,2025-10-17 04:28:54,Mobile,East,Organic,Fashion,0.0,Yes
USR08385,SES08385,Add to Cart,2025-10-17 04:33:54,Mobile,North,Email,Electronics,0.0,Yes
USR08386,SES08386,Browse,2025-10-25 14:37:21,Desktop,North,Email,Electronics,0.0,Yes
USR08386,SES08386,Add to Cart,2025-10-25 14:40:21,Desktop,West,Google Ads,Sports,0.0,Yes
USR08387,SES08387,Browse,2025-10-15 16:28:43,Mobile,West,Email,Home,0.0,Yes
USR08387,SES08387,Add to Cart,2025-10-15 16:30:43,Desktop,South,Organic,Beauty,0.0,Yes
USR08388,SES08388,Browse,2025-10-14 21:51:22,Tablet,East,Email,Fashion,0.0,Yes
USR08388,SES08388,Add to Cart,2025-10-14 21:56:22,Desktop,North,Social Media,Fashion,0.0,Yes
USR08388,SES08388,Checkout,2025-10-14 21:59:22,Tablet,West,Organic,Home,0.0,Yes
USR08389,SES08389,Browse,2025-10-02 17:51:46,Tablet,East,Google Ads,Home,0.0,Yes
USR08390,SES08390,Browse,2025-10-16 19:35:04,Desktop,West,Google Ads,Sports,0.0,Yes
USR08391,SES08391,Browse,2025-10-06 22:09:07,Mobile,South,Social Media,Sports,0.0,Yes
USR08391,SES08391,Add to Cart,2025-10-06 22:14:07,Tablet,North,Organic,Sports,0.0,Yes
USR08391,SES08391,Checkout,2025-10-06 22:16:07,Mobile,West,Organic,Beauty,0.0,Yes
USR08392,SES08392,Browse,2025-10-03 02:11:07,Tablet,South,Organic,Fashion,0.0,Yes
USR08392,SES08392,Add to Cart,2025-10-03 02:15:07,Desktop,East,Google Ads,Electronics,0.0,Yes
USR08393,SES08393,Browse,2025-10-29 08:16:08,Tablet,North,Social Media,Home,0.0,No
USR08393,SES08393,Add to Cart,2025-10-29 08:21:08,Desktop,East,Organic,Beauty,0.0,No
USR08393,SES08393,Checkout,2025-10-29 08:24:08,Tablet,North,Google Ads,Electronics,0.0,No
USR08393,SES08393,Purchase,2025-10-29 08:28:08,Desktop,North,Organic,Beauty,805.83,No
USR08394,SES08394,Browse,2025-10-26 14:26:16,Desktop,North,Social Media,Electronics,0.0,Yes
USR08395,SES08395,Browse,2025-10-24 06:23:20,Desktop,East,Social Media,Beauty,0.0,Yes
USR08396,SES08396,Browse,2025-10-12 17:48:50,Mobile,North,Social Media,Home,0.0,Yes
USR08396,SES08396,Add to Cart,2025-10-12 17:50:50,Mobile,South,Social Media,Beauty,0.0,Yes
USR08396,SES08396,Checkout,2025-10-12 17:52:50,Desktop,South,Google Ads,Home,0.0,Yes
USR08397,SES08397,Browse,2025-10-20 17:12:09,Tablet,West,Email,Sports,0.0,Yes
USR08398,SES08398,Browse,2025-10-20 21:31:58,Mobile,North,Social Media,Home,0.0,No
USR08398,SES08398,Add to Cart,2025-10-20 21:33:58,Mobile,East,Email,Electronics,0.0,No
USR08398,SES08398,Checkout,2025-10-20 21:36:58,Mobile,South,Google Ads,Fashion,0.0,No
USR08398,SES08398,Purchase,2025-10-20 21:40:58,Desktop,West,Organic,Electronics,1794.69,No
USR08399,SES08399,Browse,2025-10-25 07:08:40,Desktop,North,Organic,Fashion,0.0,Yes
USR08399,SES08399,Add to Cart,2025-10-25 07:13:40,Mobile,East,Google Ads,Sports,0.0,Yes
USR08399,SES08399,Checkout,2025-10-25 07:16:40,Tablet,South,Email,Electronics,0.0,Yes
USR08400,SES08400,Browse,2025-10-28 10:58:23,Mobile,West,Google Ads,Electronics,0.0,Yes
USR08400,SES08400,Add to Cart,2025-10-28 11:02:23,Mobile,North,Organic,Sports,0.0,Yes
USR08401,SES08401,Browse,2025-10-22 15:54:51,Tablet,North,Organic,Electronics,0.0,Yes
USR08401,SES08401,Add to Cart,2025-10-22 15:57:51,Mobile,West,Social Media,Home,0.0,Yes
USR08402,SES08402,Browse,2025-10-23 09:23:49,Mobile,West,Google Ads,Sports,0.0,No
USR08402,SES08402,Add to Cart,2025-10-23 09:26:49,Tablet,South,Email,Beauty,0.0,No
USR08402,SES08402,Checkout,2025-10-23 09:29:49,Desktop,North,Google Ads,Sports,0.0,No
USR08402,SES08402,Purchase,2025-10-23 09:33:49,Desktop,West,Social Media,Sports,468.97,No
USR08403,SES08403,Browse,2025-10-14 11:48:19,Desktop,West,Organic,Beauty,0.0,Yes
USR08403,SES08403,Add to Cart,2025-10-14 11:50:19,Desktop,West,Organic,Electronics,0.0,Yes
USR08403,SES08403,Checkout,2025-10-14 11:54:19,Mobile,South,Email,Beauty,0.0,Yes
USR08404,SES08404,Browse,2025-10-11 12:38:48,Desktop,South,Google Ads,Sports,0.0,Yes
USR08404,SES08404,Add to Cart,2025-10-11 12:40:48,Desktop,North,Email,Fashion,0.0,Yes
USR08405,SES08405,Browse,2025-10-30 07:26:46,Tablet,North,Email,Electronics,0.0,No
USR08405,SES08405,Add to Cart,2025-10-30 07:28:46,Desktop,South,Email,Electronics,0.0,No
USR08405,SES08405,Checkout,2025-10-30 07:32:46,Tablet,East,Email,Electronics,0.0,No
USR08405,SES08405,Purchase,2025-10-30 07:34:46,Mobile,East,Social Media,Sports,968.81,No
USR08406,SES08406,Browse,2025-10-09 22:09:50,Desktop,North,Social Media,Electronics,0.0,Yes
USR08406,SES08406,Add to Cart,2025-10-09 22:13:50,Desktop,East,Social Media,Home,0.0,Yes
USR08407,SES08407,Browse,2025-10-10 17:55:07,Mobile,East,Google Ads,Fashion,0.0,Yes
USR08407,SES08407,Add to Cart,2025-10-10 17:59:07,Tablet,South,Organic,Electronics,0.0,Yes
USR08408,SES08408,Browse,2025-10-05 07:40:46,Desktop,South,Google Ads,Sports,0.0,Yes
USR08409,SES08409,Browse,2025-10-03 05:40:00,Tablet,East,Email,Beauty,0.0,Yes
USR08409,SES08409,Add to Cart,2025-10-03 05:43:00,Desktop,South,Email,Electronics,0.0,Yes
USR08409,SES08409,Checkout,2025-10-03 05:46:00,Tablet,East,Social Media,Sports,0.0,Yes
USR08410,SES08410,Browse,2025-10-21 02:47:39,Desktop,East,Email,Fashion,0.0,No
USR08410,SES08410,Add to Cart,2025-10-21 02:50:39,Tablet,North,Organic,Electronics,0.0,No
USR08410,SES08410,Checkout,2025-10-21 02:55:39,Desktop,West,Social Media,Beauty,0.0,No
USR08410,SES08410,Purchase,2025-10-21 02:57:39,Tablet,South,Email,Sports,1085.05,No
USR08411,SES08411,Browse,2025-10-04 15:00:09,Mobile,West,Google Ads,Fashion,0.0,Yes
USR08411,SES08411,Add to Cart,2025-10-04 15:05:09,Tablet,West,Email,Fashion,0.0,Yes
USR08411,SES08411,Checkout,2025-10-04 15:08:09,Mobile,East,Email,Electronics,0.0,Yes
USR08412,SES08412,Browse,2025-10-08 17:15:53,Desktop,East,Social Media,Fashion,0.0,Yes
USR08412,SES08412,Add to Cart,2025-10-08 17:17:53,Tablet,South,Social Media,Sports,0.0,Yes
USR08413,SES08413,Browse,2025-10-15 10:29:36,Desktop,North,Organic,Fashion,0.0,Yes
USR08413,SES08413,Add to Cart,2025-10-15 10:34:36,Tablet,South,Organic,Electronics,0.0,Yes
USR08414,SES08414,Browse,2025-10-09 20:25:11,Tablet,East,Social Media,Home,0.0,Yes
USR08415,SES08415,Browse,2025-10-06 13:15:41,Tablet,South,Email,Sports,0.0,Yes
USR08415,SES08415,Add to Cart,2025-10-06 13:17:41,Desktop,East,Email,Home,0.0,Yes
USR08416,SES08416,Browse,2025-10-16 04:25:54,Tablet,North,Organic,Sports,0.0,Yes
USR08416,SES08416,Add to Cart,2025-10-16 04:27:54,Desktop,West,Google Ads,Sports,0.0,Yes
USR08417,SES08417,Browse,2025-10-05 19:37:23,Tablet,South,Google Ads,Sports,0.0,Yes
USR08418,SES08418,Browse,2025-10-15 08:09:51,Tablet,South,Email,Fashion,0.0,Yes
USR08418,SES08418,Add to Cart,2025-10-15 08:11:51,Mobile,North,Google Ads,Electronics,0.0,Yes
USR08419,SES08419,Browse,2025-10-07 15:15:21,Mobile,North,Google Ads,Electronics,0.0,Yes
USR08420,SES08420,Browse,2025-10-04 00:29:09,Mobile,West,Email,Electronics,0.0,Yes
USR08420,SES08420,Add to Cart,2025-10-04 00:31:09,Mobile,East,Social Media,Sports,0.0,Yes
USR08421,SES08421,Browse,2025-10-11 07:48:51,Desktop,South,Google Ads,Home,0.0,Yes
USR08421,SES08421,Add to Cart,2025-10-11 07:52:51,Tablet,South,Google Ads,Home,0.0,Yes
USR08422,SES08422,Browse,2025-10-06 00:44:59,Tablet,South,Social Media,Electronics,0.0,Yes
USR08422,SES08422,Add to Cart,2025-10-06 00:49:59,Desktop,North,Organic,Beauty,0.0,Yes
USR08422,SES08422,Checkout,2025-10-06 00:53:59,Tablet,West,Organic,Fashion,0.0,Yes
USR08423,SES08423,Browse,2025-10-15 03:34:40,Desktop,North,Social Media,Beauty,0.0,Yes
USR08423,SES08423,Add to Cart,2025-10-15 03:39:40,Desktop,West,Social Media,Sports,0.0,Yes
USR08424,SES08424,Browse,2025-10-21 02:22:01,Tablet,West,Google Ads,Home,0.0,Yes
USR08424,SES08424,Add to Cart,2025-10-21 02:26:01,Desktop,West,Social Media,Fashion,0.0,Yes
USR08425,SES08425,Browse,2025-10-28 09:51:11,Tablet,South,Social Media,Sports,0.0,Yes
USR08425,SES08425,Add to Cart,2025-10-28 09:53:11,Desktop,North,Organic,Home,0.0,Yes
USR08426,SES08426,Browse,2025-10-29 02:31:07,Mobile,North,Social Media,Fashion,0.0,No
USR08426,SES08426,Add to Cart,2025-10-29 02:33:07,Desktop,East,Email,Beauty,0.0,No
USR08426,SES08426,Checkout,2025-10-29 02:36:07,Tablet,West,Email,Home,0.0,No
USR08426,SES08426,Purchase,2025-10-29 02:40:07,Tablet,North,Social Media,Electronics,1666.65,No
USR08427,SES08427,Browse,2025-10-27 12:25:38,Mobile,North,Google Ads,Sports,0.0,Yes
USR08428,SES08428,Browse,2025-10-23 22:23:07,Desktop,North,Organic,Sports,0.0,Yes
USR08428,SES08428,Add to Cart,2025-10-23 22:26:07,Tablet,East,Email,Sports,0.0,Yes
USR08429,SES08429,Browse,2025-10-11 22:35:12,Mobile,South,Social Media,Sports,0.0,Yes
USR08429,SES08429,Add to Cart,2025-10-11 22:39:12,Mobile,East,Organic,Beauty,0.0,Yes
USR08429,SES08429,Checkout,2025-10-11 22:44:12,Desktop,North,Email,Fashion,0.0,Yes
USR08430,SES08430,Browse,2025-10-15 14:09:48,Tablet,East,Organic,Home,0.0,Yes
USR08430,SES08430,Add to Cart,2025-10-15 14:12:48,Mobile,West,Organic,Home,0.0,Yes
USR08431,SES08431,Browse,2025-10-07 07:48:57,Tablet,South,Organic,Electronics,0.0,Yes
USR08431,SES08431,Add to Cart,2025-10-07 07:51:57,Mobile,West,Social Media,Beauty,0.0,Yes
USR08431,SES08431,Checkout,2025-10-07 07:56:57,Desktop,North,Organic,Home,0.0,Yes
USR08432,SES08432,Browse,2025-10-18 10:55:22,Tablet,East,Email,Home,0.0,Yes
USR08432,SES08432,Add to Cart,2025-10-18 11:00:22,Desktop,West,Organic,Home,0.0,Yes
USR08433,SES08433,Browse,2025-10-12 04:25:30,Desktop,West,Google Ads,Fashion,0.0,Yes
USR08433,SES08433,Add to Cart,2025-10-12 04:29:30,Desktop,East,Social Media,Home,0.0,Yes
USR08433,SES08433,Checkout,2025-10-12 04:33:30,Desktop,South,Google Ads,Beauty,0.0,Yes
USR08434,SES08434,Browse,2025-10-20 08:52:37,Desktop,South,Social Media,Beauty,0.0,Yes
USR08434,SES08434,Add to Cart,2025-10-20 08:57:37,Desktop,North,Social Media,Fashion,0.0,Yes
USR08435,SES08435,Browse,2025-10-14 01:48:34,Tablet,West,Organic,Beauty,0.0,Yes
USR08435,SES08435,Add to Cart,2025-10-14 01:53:34,Mobile,East,Organic,Fashion,0.0,Yes
USR08436,SES08436,Browse,2025-10-07 21:06:44,Desktop,North,Social Media,Beauty,0.0,Yes
USR08436,SES08436,Add to Cart,2025-10-07 21:11:44,Desktop,East,Email,Home,0.0,Yes
USR08437,SES08437,Browse,2025-10-10 13:35:48,Tablet,North,Social Media,Sports,0.0,Yes
USR08437,SES08437,Add to Cart,2025-10-10 13:38:48,Mobile,North,Social Media,Fashion,0.0,Yes
USR08437,SES08437,Checkout,2025-10-10 13:42:48,Desktop,West,Google Ads,Sports,0.0,Yes
USR08438,SES08438,Browse,2025-10-04 20:16:00,Tablet,West,Organic,Home,0.0,No
USR08438,SES08438,Add to Cart,2025-10-04 20:20:00,Tablet,West,Organic,Fashion,0.0,No
USR08438,SES08438,Checkout,2025-10-04 20:22:00,Desktop,West,Social Media,Beauty,0.0,No
USR08438,SES08438,Purchase,2025-10-04 20:25:00,Tablet,East,Email,Electronics,344.15,No
USR08439,SES08439,Browse,2025-10-17 04:35:13,Mobile,North,Google Ads,Fashion,0.0,Yes
USR08439,SES08439,Add to Cart,2025-10-17 04:37:13,Mobile,South,Email,Fashion,0.0,Yes
USR08440,SES08440,Browse,2025-10-27 07:57:43,Desktop,North,Organic,Fashion,0.0,Yes
USR08440,SES08440,Add to Cart,2025-10-27 07:59:43,Desktop,East,Google Ads,Electronics,0.0,Yes
USR08441,SES08441,Browse,2025-10-30 18:07:44,Tablet,West,Organic,Sports,0.0,Yes
USR08441,SES08441,Add to Cart,2025-10-30 18:09:44,Tablet,West,Social Media,Electronics,0.0,Yes
USR08441,SES08441,Checkout,2025-10-30 18:14:44,Mobile,South,Organic,Sports,0.0,Yes
USR08442,SES08442,Browse,2025-10-12 22:27:56,Mobile,North,Social Media,Home,0.0,Yes
USR08443,SES08443,Browse,2025-10-14 20:48:54,Desktop,West,Social Media,Sports,0.0,Yes
USR08443,SES08443,Add to Cart,2025-10-14 20:52:54,Mobile,South,Organic,Electronics,0.0,Yes
USR08444,SES08444,Browse,2025-10-13 17:46:01,Mobile,East,Organic,Home,0.0,No
USR08444,SES08444,Add to Cart,2025-10-13 17:49:01,Desktop,South,Email,Fashion,0.0,No
USR08444,SES08444,Checkout,2025-10-13 17:54:01,Tablet,East,Google Ads,Home,0.0,No
USR08444,SES08444,Purchase,2025-10-13 17:56:01,Desktop,West,Organic,Home,1459.87,No
USR08445,SES08445,Browse,2025-10-03 09:33:49,Mobile,South,Social Media,Beauty,0.0,No
USR08445,SES08445,Add to Cart,2025-10-03 09:38:49,Tablet,South,Google Ads,Beauty,0.0,No
USR08445,SES08445,Checkout,2025-10-03 09:41:49,Desktop,East,Organic,Beauty,0.0,No
USR08445,SES08445,Purchase,2025-10-03 09:45:49,Desktop,South,Organic,Beauty,1661.63,No
USR08446,SES08446,Browse,2025-10-17 07:35:12,Mobile,North,Organic,Beauty,0.0,Yes
USR08446,SES08446,Add to Cart,2025-10-17 07:37:12,Mobile,East,Email,Home,0.0,Yes
USR08447,SES08447,Browse,2025-10-31 02:01:32,Tablet,West,Organic,Beauty,0.0,Yes
USR08447,SES08447,Add to Cart,2025-10-31 02:05:32,Mobile,South,Email,Beauty,0.0,Yes
USR08448,SES08448,Browse,2025-10-16 02:52:21,Mobile,East,Social Media,Electronics,0.0,Yes
USR08448,SES08448,Add to Cart,2025-10-16 02:57:21,Mobile,North,Google Ads,Fashion,0.0,Yes
USR08449,SES08449,Browse,2025-10-31 13:43:38,Tablet,East,Organic,Home,0.0,Yes
USR08449,SES08449,Add to Cart,2025-10-31 13:45:38,Tablet,South,Email,Home,0.0,Yes
USR08449,SES08449,Checkout,2025-10-31 13:48:38,Tablet,East,Email,Home,0.0,Yes
USR08450,SES08450,Browse,2025-10-16 21:26:57,Desktop,West,Google Ads,Electronics,0.0,Yes
USR08450,SES08450,Add to Cart,2025-10-16 21:28:57,Tablet,East,Email,Electronics,0.0,Yes
USR08450,SES08450,Checkout,2025-10-16 21:32:57,Desktop,South,Social Media,Fashion,0.0,Yes
USR08451,SES08451,Browse,2025-10-27 23:57:21,Desktop,South,Google Ads,Electronics,0.0,Yes
USR08451,SES08451,Add to Cart,2025-10-28 00:02:21,Desktop,South,Email,Home,0.0,Yes
USR08452,SES08452,Browse,2025-10-28 01:11:47,Mobile,South,Social Media,Sports,0.0,Yes
USR08453,SES08453,Browse,2025-10-07 16:37:20,Mobile,North,Organic,Electronics,0.0,No
USR08453,SES08453,Add to Cart,2025-10-07 16:41:20,Mobile,West,Social Media,Fashion,0.0,No
USR08453,SES08453,Checkout,2025-10-07 16:43:20,Mobile,West,Email,Fashion,0.0,No
USR08453,SES08453,Purchase,2025-10-07 16:47:20,Desktop,West,Social Media,Electronics,1388.68,No
USR08454,SES08454,Browse,2025-10-25 06:58:21,Desktop,West,Organic,Home,0.0,No
USR08454,SES08454,Add to Cart,2025-10-25 07:03:21,Mobile,South,Organic,Beauty,0.0,No
USR08454,SES08454,Checkout,2025-10-25 07:06:21,Tablet,East,Organic,Home,0.0,No
USR08454,SES08454,Purchase,2025-10-25 07:11:21,Mobile,East,Google Ads,Beauty,1102.06,No
USR08455,SES08455,Browse,2025-10-15 03:18:16,Desktop,North,Google Ads,Home,0.0,Yes
USR08456,SES08456,Browse,2025-10-22 03:05:57,Mobile,North,Organic,Sports,0.0,Yes
USR08457,SES08457,Browse,2025-10-04 13:09:31,Desktop,East,Social Media,Electronics,0.0,Yes
USR08457,SES08457,Add to Cart,2025-10-04 13:13:31,Desktop,South,Social Media,Electronics,0.0,Yes
USR08458,SES08458,Browse,2025-10-02 19:47:09,Desktop,North,Google Ads,Fashion,0.0,Yes
USR08458,SES08458,Add to Cart,2025-10-02 19:52:09,Mobile,North,Organic,Sports,0.0,Yes
USR08459,SES08459,Browse,2025-10-03 14:34:12,Tablet,West,Social Media,Sports,0.0,Yes
USR08459,SES08459,Add to Cart,2025-10-03 14:36:12,Desktop,North,Social Media,Home,0.0,Yes
USR08460,SES08460,Browse,2025-10-02 23:44:56,Desktop,South,Social Media,Fashion,0.0,Yes
USR08461,SES08461,Browse,2025-10-05 07:06:18,Desktop,North,Email,Fashion,0.0,Yes
USR08461,SES08461,Add to Cart,2025-10-05 07:10:18,Mobile,South,Social Media,Electronics,0.0,Yes
USR08461,SES08461,Checkout,2025-10-05 07:14:18,Mobile,West,Email,Electronics,0.0,Yes
USR08462,SES08462,Browse,2025-10-17 11:12:31,Desktop,South,Social Media,Sports,0.0,Yes
USR08462,SES08462,Add to Cart,2025-10-17 11:17:31,Desktop,West,Email,Sports,0.0,Yes
USR08462,SES08462,Checkout,2025-10-17 11:19:31,Mobile,North,Organic,Sports,0.0,Yes
USR08463,SES08463,Browse,2025-10-14 13:02:47,Desktop,South,Organic,Sports,0.0,Yes
USR08463,SES08463,Add to Cart,2025-10-14 13:05:47,Tablet,East,Google Ads,Electronics,0.0,Yes
USR08464,SES08464,Browse,2025-10-01 21:21:32,Mobile,North,Google Ads,Electronics,0.0,Yes
USR08465,SES08465,Browse,2025-10-10 01:33:23,Mobile,East,Organic,Fashion,0.0,Yes
USR08465,SES08465,Add to Cart,2025-10-10 01:38:23,Tablet,South,Organic,Sports,0.0,Yes
USR08466,SES08466,Browse,2025-10-08 04:36:06,Tablet,North,Social Media,Electronics,0.0,Yes
USR08466,SES08466,Add to Cart,2025-10-08 04:39:06,Mobile,East,Google Ads,Beauty,0.0,Yes
USR08466,SES08466,Checkout,2025-10-08 04:43:06,Tablet,East,Google Ads,Electronics,0.0,Yes
USR08467,SES08467,Browse,2025-10-04 01:10:26,Mobile,North,Email,Home,0.0,Yes
USR08468,SES08468,Browse,2025-10-11 09:48:25,Mobile,South,Organic,Fashion,0.0,Yes
USR08468,SES08468,Add to Cart,2025-10-11 09:52:25,Desktop,North,Google Ads,Fashion,0.0,Yes
USR08468,SES08468,Checkout,2025-10-11 09:56:25,Desktop,North,Email,Sports,0.0,Yes
USR08469,SES08469,Browse,2025-10-08 17:48:51,Mobile,South,Organic,Fashion,0.0,Yes
USR08469,SES08469,Add to Cart,2025-10-08 17:53:51,Mobile,North,Google Ads,Sports,0.0,Yes
USR08470,SES08470,Browse,2025-10-18 17:42:46,Desktop,North,Email,Sports,0.0,Yes
USR08471,SES08471,Browse,2025-10-18 16:46:33,Mobile,East,Social Media,Home,0.0,Yes
USR08472,SES08472,Browse,2025-10-06 06:06:35,Mobile,North,Social Media,Sports,0.0,Yes
USR08472,SES08472,Add to Cart,2025-10-06 06:10:35,Mobile,North,Organic,Fashion,0.0,Yes
USR08473,SES08473,Browse,2025-10-24 06:09:45,Desktop,South,Google Ads,Beauty,0.0,Yes
USR08474,SES08474,Browse,2025-10-29 21:15:06,Desktop,North,Organic,Fashion,0.0,Yes
USR08475,SES08475,Browse,2025-10-06 15:30:13,Desktop,North,Email,Sports,0.0,Yes
USR08476,SES08476,Browse,2025-10-29 19:08:42,Tablet,East,Google Ads,Beauty,0.0,No
USR08476,SES08476,Add to Cart,2025-10-29 19:10:42,Mobile,East,Organic,Sports,0.0,No
USR08476,SES08476,Checkout,2025-10-29 19:13:42,Desktop,South,Social Media,Electronics,0.0,No
USR08476,SES08476,Purchase,2025-10-29 19:16:42,Desktop,West,Social Media,Home,579.71,No
USR08477,SES08477,Browse,2025-10-31 00:22:20,Tablet,East,Email,Beauty,0.0,Yes
USR08477,SES08477,Add to Cart,2025-10-31 00:24:20,Mobile,West,Google Ads,Beauty,0.0,Yes
USR08477,SES08477,Checkout,2025-10-31 00:29:20,Mobile,South,Social Media,Beauty,0.0,Yes
USR08478,SES08478,Browse,2025-10-27 17:50:46,Mobile,South,Social Media,Electronics,0.0,Yes
USR08478,SES08478,Add to Cart,2025-10-27 17:55:46,Mobile,North,Organic,Sports,0.0,Yes
USR08479,SES08479,Browse,2025-10-10 16:49:04,Desktop,North,Organic,Fashion,0.0,Yes
USR08479,SES08479,Add to Cart,2025-10-10 16:52:04,Desktop,West,Google Ads,Beauty,0.0,Yes
USR08480,SES08480,Browse,2025-10-07 06:50:22,Tablet,West,Google Ads,Sports,0.0,Yes
USR08480,SES08480,Add to Cart,2025-10-07 06:52:22,Tablet,East,Social Media,Fashion,0.0,Yes
USR08481,SES08481,Browse,2025-10-16 16:57:57,Mobile,East,Email,Electronics,0.0,Yes
USR08481,SES08481,Add to Cart,2025-10-16 17:00:57,Desktop,West,Google Ads,Sports,0.0,Yes
USR08482,SES08482,Browse,2025-10-21 09:20:20,Tablet,South,Google Ads,Beauty,0.0,Yes
USR08482,SES08482,Add to Cart,2025-10-21 09:23:20,Tablet,South,Social Media,Fashion,0.0,Yes
USR08483,SES08483,Browse,2025-10-12 14:38:58,Tablet,South,Email,Beauty,0.0,Yes
USR08484,SES08484,Browse,2025-10-26 18:07:10,Tablet,East,Email,Electronics,0.0,Yes
USR08484,SES08484,Add to Cart,2025-10-26 18:10:10,Mobile,West,Email,Sports,0.0,Yes
USR08485,SES08485,Browse,2025-10-12 15:21:43,Tablet,East,Social Media,Beauty,0.0,Yes
USR08485,SES08485,Add to Cart,2025-10-12 15:25:43,Tablet,South,Social Media,Fashion,0.0,Yes
USR08485,SES08485,Checkout,2025-10-12 15:29:43,Desktop,North,Email,Electronics,0.0,Yes
USR08486,SES08486,Browse,2025-10-17 05:27:39,Mobile,West,Organic,Fashion,0.0,No
USR08486,SES08486,Add to Cart,2025-10-17 05:30:39,Desktop,West,Email,Home,0.0,No
USR08486,SES08486,Checkout,2025-10-17 05:35:39,Desktop,North,Social Media,Beauty,0.0,No
USR08486,SES08486,Purchase,2025-10-17 05:39:39,Desktop,East,Google Ads,Fashion,1720.95,No
USR08487,SES08487,Browse,2025-10-06 20:09:34,Mobile,North,Organic,Beauty,0.0,Yes
USR08487,SES08487,Add to Cart,2025-10-06 20:11:34,Tablet,West,Organic,Fashion,0.0,Yes
USR08488,SES08488,Browse,2025-10-24 11:33:52,Desktop,South,Google Ads,Home,0.0,Yes
USR08488,SES08488,Add to Cart,2025-10-24 11:38:52,Desktop,South,Organic,Sports,0.0,Yes
USR08489,SES08489,Browse,2025-10-12 15:21:52,Tablet,West,Organic,Electronics,0.0,Yes
USR08489,SES08489,Add to Cart,2025-10-12 15:23:52,Tablet,East,Google Ads,Sports,0.0,Yes
USR08490,SES08490,Browse,2025-10-08 04:36:13,Tablet,South,Google Ads,Home,0.0,No
USR08490,SES08490,Add to Cart,2025-10-08 04:39:13,Tablet,East,Google Ads,Fashion,0.0,No
USR08490,SES08490,Checkout,2025-10-08 04:43:13,Desktop,East,Social Media,Sports,0.0,No
USR08490,SES08490,Purchase,2025-10-08 04:47:13,Mobile,North,Organic,Sports,611.87,No
USR08491,SES08491,Browse,2025-10-27 01:55:42,Desktop,East,Social Media,Home,0.0,Yes
USR08491,SES08491,Add to Cart,2025-10-27 01:59:42,Desktop,West,Organic,Fashion,0.0,Yes
USR08492,SES08492,Browse,2025-10-12 13:38:11,Mobile,North,Email,Beauty,0.0,Yes
USR08493,SES08493,Browse,2025-10-13 21:47:48,Tablet,North,Google Ads,Electronics,0.0,Yes
USR08493,SES08493,Add to Cart,2025-10-13 21:50:48,Tablet,North,Google Ads,Home,0.0,Yes
USR08494,SES08494,Browse,2025-10-06 16:20:27,Mobile,West,Google Ads,Home,0.0,Yes
USR08494,SES08494,Add to Cart,2025-10-06 16:24:27,Desktop,East,Email,Electronics,0.0,Yes
USR08495,SES08495,Browse,2025-10-18 00:51:36,Desktop,South,Organic,Home,0.0,No
USR08495,SES08495,Add to Cart,2025-10-18 00:56:36,Mobile,North,Social Media,Electronics,0.0,No
USR08495,SES08495,Checkout,2025-10-18 01:00:36,Mobile,North,Email,Fashion,0.0,No
USR08495,SES08495,Purchase,2025-10-18 01:04:36,Mobile,North,Email,Beauty,1845.22,No
USR08496,SES08496,Browse,2025-10-20 00:11:00,Desktop,South,Google Ads,Fashion,0.0,Yes
USR08496,SES08496,Add to Cart,2025-10-20 00:13:00,Tablet,South,Organic,Sports,0.0,Yes
USR08497,SES08497,Browse,2025-10-17 05:01:10,Mobile,North,Email,Electronics,0.0,Yes
USR08497,SES08497,Add to Cart,2025-10-17 05:05:10,Tablet,East,Organic,Sports,0.0,Yes
USR08498,SES08498,Browse,2025-10-29 13:01:00,Desktop,West,Organic,Fashion,0.0,Yes
USR08498,SES08498,Add to Cart,2025-10-29 13:04:00,Tablet,North,Email,Sports,0.0,Yes
USR08499,SES08499,Browse,2025-10-07 05:44:15,Mobile,South,Email,Sports,0.0,Yes
USR08500,SES08500,Browse,2025-10-09 23:26:16,Mobile,East,Google Ads,Sports,0.0,Yes
USR08501,SES08501,Browse,2025-10-23 02:22:06,Mobile,East,Social Media,Sports,0.0,Yes
USR08501,SES08501,Add to Cart,2025-10-23 02:27:06,Mobile,South,Email,Fashion,0.0,Yes
USR08501,SES08501,Checkout,2025-10-23 02:32:06,Tablet,West,Social Media,Sports,0.0,Yes
USR08502,SES08502,Browse,2025-10-02 00:08:55,Tablet,South,Social Media,Electronics,0.0,Yes
USR08502,SES08502,Add to Cart,2025-10-02 00:13:55,Tablet,West,Google Ads,Electronics,0.0,Yes
USR08503,SES08503,Browse,2025-10-29 06:53:20,Tablet,West,Google Ads,Fashion,0.0,No
